Date,AIA.AX,ALL.AX,AMC.AX,ANZ.AX,APA.AX,ASX.AX,BHP.AX,BSL.AX,BXB.AX,CBA.AX,COH.AX,COL.AX,CSL.AX,DXS.AX,FMG.AX,FPH.AX,GMG.AX,IAG.AX,JHX.AX,MGOC.AX,MGR.AX,MQG.AX,NAB.AX,NST.AX,QBE.AX,REA.AX,REH.AX,RHC.AX,RIO.AX,RMD.AX,S32.AX,SCG.AX,SEK.AX,SGP.AX,SHL.AX,STO.AX,SUN.AX,TAH.AX,TCL.AX,TLS.AX,TPG.AX,WBC.AX,WES.AX,WOW.AX,WTC.AX,XRO.AX,^AXJO
2020-07-31,5.707523822784424,24.42936897277832,11.496384620666504,13.26834774017334,8.183258056640625,70.40777587890625,23.1360092163086,9.998645782470703,9.373817443847656,59.18898391723633,179.08099365234375,15.12775993347168,254.0147857666016,6.371005058288574,10.058008193969728,30.81626510620117,15.89089298248291,4.4049177169799805,28.028823852539062,1.7646945714950562,1.6768077611923218,103.86940002441406,13.922884941101074,13.744341850280762,8.61288833618164,103.04682159423828,9.441813468933104,57.3428955078125,75.77826690673828,27.51583480834961,1.8115891218185425,1.607818841934204,20.09446907043457,2.3847851753234863,27.465984344482425,4.436853885650635,9.350064277648926,0.3050311207771301,11.315434455871582,2.880300521850586,6.928371429443359,13.467266082763672,38.69076919555664,28.612064361572266,20.45557975769043,89.94000244140625,5927.7998046875
2020-08-03,5.697733879089356,24.07477760314941,11.560210227966309,12.721657752990724,8.324604988098145,71.11483001708984,23.5074462890625,10.141611099243164,9.50425148010254,58.13322830200195,187.2432861328125,15.369208335876465,260.6449279785156,6.3784918785095215,10.323756217956545,31.29151725769043,15.900276184082031,4.413572311401367,28.11590003967285,1.7937901020050049,1.6848307847976685,102.60771942138672,13.355246543884276,14.10883903503418,8.708490371704102,103.82574462890624,9.366202354431152,57.962772369384766,76.52117919921875,27.7396183013916,1.7940008640289309,1.5171818733215332,19.64009475708008,2.392261743545532,27.80824089050293,4.470529556274414,9.284448623657228,0.2998901605606079,11.413759231567385,2.923290491104126,6.842197895050049,12.994451522827148,38.1505241394043,28.87835502624512,21.11926651000977,91.75,5926.10009765625
2020-08-04,5.66836404800415,25.754413604736328,11.847418785095217,12.935898780822754,8.35435962677002,72.29894256591797,23.87257957458496,10.45434856414795,9.486858367919922,59.43838882446289,186.29244995117188,15.743861198425291,266.2969970703125,6.423410415649414,10.491293907165527,32.07426452636719,16.106773376464844,4.508767127990723,28.71575927734375,1.7869154214859009,1.7329686880111694,105.34134674072266,13.512922286987305,14.002158164978027,8.977913856506348,104.55718231201172,9.564680099487305,59.17475891113281,78.0813217163086,28.01204872131348,1.8467655181884768,1.5920560359954834,19.89973831176757,2.4894464015960693,28.492748260498047,4.68100643157959,9.678136825561523,0.3093152940273285,11.479308128356934,2.9920730590820312,7.023162841796875,13.23085880279541,38.47467422485352,29.5293083190918,22.16929054260254,92.37999725341795,6037.60009765625
2020-08-05,5.599833965301514,25.157211303710938,11.863374710083008,12.898961067199709,8.309725761413574,71.1318588256836,23.89147186279297,10.445411682128906,9.399903297424316,59.60464859008789,181.0203552246093,15.66060733795166,261.5852966308594,6.311113357543945,10.572174072265623,31.73880195617676,16.350818634033203,4.448188304901123,28.996335983276367,1.7745550870895386,1.692853569984436,104.66847229003906,13.331595420837402,14.606693267822266,8.760637283325195,105.03214263916016,9.59303379058838,57.8795051574707,77.25666809082031,27.19475555419922,1.8731480836868288,1.5487079620361328,19.816282272338867,2.496922254562378,28.484193801879883,4.655749797821045,9.317256927490234,0.3016038239002228,11.315434455871582,2.923290491104126,7.00592851638794,13.104774475097656,38.55778503417969,29.0336971282959,21.36691665649414,92.5500030517578,6001.2998046875
2020-08-06,5.678154468536377,25.539793014526367,11.951135635375977,13.031939506530762,8.302288055419922,71.10630798339844,25.06872940063477,10.50796127319336,9.50425148010254,59.61296463012695,179.36343383789062,15.485766410827637,261.2091064453125,6.198815822601318,10.728158950805664,31.43128776550293,16.46345329284668,4.387610912322998,29.14146423339844,1.7833739519119265,1.6607615947723389,105.07219696044922,13.434086799621582,14.482232093811035,8.769325256347656,105.76356506347656,9.829316139221191,57.823997497558594,80.04473876953125,25.180683135986328,1.9435009956359863,1.5132412910461426,19.918285369873047,2.526825428009033,28.424299240112305,4.832550048828125,9.382871627807615,0.3024606704711914,11.28266143798828,2.9146924018859863,7.100718975067139,13.207218170166016,38.37493515014648,28.96712112426757,21.228235244750977,91.52999877929688,6042.2001953125
2020-08-07,5.687943935394287,25.81973648071289,11.89528751373291,13.06148910522461,8.265088081359863,71.02112579345703,24.74136543273925,10.347124099731444,9.382513046264648,59.45500564575195,178.06423950195312,15.29427719116211,257.8611755371094,6.258707523345947,10.468186378479004,30.49943923950196,16.482223510742188,4.352993488311768,29.08341217041016,1.7828184366226196,1.6527386903762815,104.87033081054688,13.371013641357422,14.12662124633789,8.638960838317871,107.7394027709961,9.76315689086914,57.74998474121094,77.73064422607422,24.38283920288086,1.9435009956359863,1.5132412910461426,19.83482360839844,2.496922254562378,28.33873748779297,4.798873424530029,9.350064277648926,0.3041743040084839,11.208918571472168,2.897496223449707,6.980076313018799,13.207218170166016,38.26688003540039,28.80438804626465,20.732940673828125,91.05999755859376,6004.7998046875
2020-08-10,5.619414329528809,26.88350296020508,12.174519538879396,13.423489570617676,8.510587692260742,71.71114349365234,25.081317901611328,10.606247901916504,9.521641731262209,61.50002670288086,180.07891845703125,15.693909645080566,262.873779296875,6.356031894683838,10.681940078735352,30.424888610839844,16.688720703125,4.335685729980469,29.180164337158203,1.7726109027862549,1.668784737586975,106.3338623046875,13.765207290649414,14.33998680114746,8.734562873840332,108.91729736328124,9.91437816619873,58.36985397338867,77.32852935791016,23.954730987548828,1.952295184135437,1.5644707679748535,19.95537567138672,2.5043978691101074,28.98902130126953,4.866226673126221,9.568779945373535,0.2998901605606079,11.487502098083496,2.9146924018859863,7.023162841796875,13.648509979248049,39.07311630249024,29.618072509765625,20.990493774414062,91.4499969482422,6110.2001953125
2020-08-11,5.687943935394287,26.86483764648437,12.429816246032717,13.65989875793457,8.547784805297852,71.82186889648438,25.30795669555664,11.03514575958252,9.617292404174805,62.09856414794922,182.64907836914065,15.793817520141602,264.2467956542969,6.430897235870361,10.618391036987305,29.80986595153809,16.801353454589844,4.361648082733154,31.173240661621094,1.76455557346344,1.708899974822998,106.1572265625,14.096328735351562,13.619874000549316,8.665033340454102,111.35858154296876,10.131755828857422,61.01588439941406,77.98860168457031,23.935274124145508,1.9698832035064693,1.639344573020935,19.871919631958008,2.5941081047058105,29.12592506408692,4.908320903778076,9.66719913482666,0.2998901605606079,11.413759231567385,2.923290491104126,7.057632446289063,14.010998725891112,39.04817581176758,29.684646606445312,20.49519920349121,90.3499984741211,6138.7001953125
2020-08-12,5.697733879089356,26.04368782043457,12.365992546081545,13.925854682922363,8.518028259277344,71.83892822265625,25.125389099121094,11.053016662597656,9.608595848083496,61.79929733276367,188.0623321533203,15.810470581054688,264.95220947265625,6.423410415649414,10.473963737487791,29.64213180541992,16.613632202148438,4.430880069732666,30.292802810668945,1.786151885986328,1.708899974822998,106.76283264160156,14.411684036254885,12.890874862670898,8.743254661560059,107.7773895263672,10.112852096557615,61.49697113037109,76.93401336669922,23.81851577758789,1.961089253425598,1.670870661735535,18.15642547607422,2.6314871311187744,29.202926635742188,4.866226673126221,9.710943222045898,0.2998901605606079,11.290854454040527,2.9146924018859863,6.988693237304688,14.33408546447754,39.380645751953125,29.86957550048828,18.77158546447754,88.87000274658203,6132.0
2020-08-13,5.629203796386719,26.12766456604004,12.326102256774902,13.696837425231934,8.428755760192871,72.12004852294922,25.125389099121094,11.061951637268066,9.547727584838867,60.21149826049805,186.330078125,15.84377098083496,261.2561950683594,6.438384056091309,10.317980766296388,29.2507553100586,16.829517364501953,4.413572311401367,30.03157615661621,1.7832354307174685,1.708899974822998,105.77872467041016,14.19881820678711,12.561934471130373,9.33424949645996,110.1711883544922,10.301878929138184,61.978065490722656,77.0174560546875,23.85743522644043,1.934706807136536,1.678752064704895,18.11005973815918,2.653914213180542,29.416841506958008,4.908320903778076,9.645328521728516,0.3033174872398376,11.08601188659668,2.673950433731079,6.635380744934082,14.144963264465332,39.272586822509766,29.87697029113769,19.43527603149414,89.30999755859375,6091.0
